скважина;ствол;название_залежи;месяц;год;закачка_воды_технологическая_м3;приемистость_тех__расчетная;закачка_технологическая_с_начала_эксплуатации_м3;время_работы_с_начала_эксплуатации_сут
937;1;Бобриковский горизонт;8;2018;0;0;669802;2546
937;1;Бобриковский горизонт;9;2018;0;0;669802;2546
937;1;Бобриковский горизонт;10;2018;0;0;669802;2546
937;1;Бобриковский горизонт;11;2018;0;0;669802;2546
937;1;Бобриковский горизонт;12;2018;0;0;669802;2546
763;1;Бобриковский горизонт;1;2018;0;0;150433;2559
763;1;Бобриковский горизонт;2;2018;0;0;150433;2559
763;1;Бобриковский горизонт;3;2018;0;0;150433;2559
763;1;Бобриковский горизонт;4;2018;0;0;150433;2559
763;1;Бобриковский горизонт;5;2018;0;0;150433;2559
763;1;Бобриковский горизонт;6;2018;0;0;150433;2559
763;1;Бобриковский горизонт;7;2018;0;0;150433;2559
763;1;Бобриковский горизонт;8;2018;0;0;150433;2559
763;1;Бобриковский горизонт;9;2018;0;0;150433;2559
763;1;Бобриковский горизонт;10;2018;0;0;150433;2559
763;1;Бобриковский горизонт;11;2018;0;0;150433;2559
763;1;Бобриковский горизонт;12;2018;0;0;150433;2559
783;1;Бобриковский горизонт;1;2018;0;0;693840;4032
783;1;Бобриковский горизонт;2;2018;0;0;693840;4032
783;1;Бобриковский горизонт;3;2018;0;0;693840;4032
783;1;Бобриковский горизонт;4;2018;0;0;693840;4032
783;1;Бобриковский горизонт;5;2018;0;0;693840;4032
783;1;Бобриковский горизонт;6;2018;0;0;693840;4032
783;1;Бобриковский горизонт;7;2018;0;0;693840;4032
783;1;Бобриковский горизонт;8;2018;0;0;693840;4032
783;1;Бобриковский горизонт;9;2018;0;0;693840;4032
783;1;Бобриковский горизонт;10;2018;0;0;693840;4032
783;1;Бобриковский горизонт;11;2018;0;0;693840;4032
783;1;Бобриковский горизонт;12;2018;0;0;693840;4032
785;1;Бобриковский горизонт;1;2018;0;0;19296;1551
785;1;Бобриковский горизонт;2;2018;0;0;19296;1551
785;1;Бобриковский горизонт;3;2018;0;0;19296;1551
785;1;Бобриковский горизонт;4;2018;0;0;19296;1551
785;1;Бобриковский горизонт;5;2018;0;0;19296;1551
785;1;Бобриковский горизонт;6;2018;0;0;19296;1551
785;1;Бобриковский горизонт;7;2018;0;0;19296;1551
785;1;Бобриковский горизонт;8;2018;0;0;19296;1551
785;1;Бобриковский горизонт;9;2018;0;0;19296;1551
785;1;Бобриковский горизонт;10;2018;0;0;19296;1551
785;1;Бобриковский горизонт;11;2018;0;0;19296;1551
785;1;Бобриковский горизонт;12;2018;0;0;19296;1551
910;1;Бобриковский горизонт;1;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;2;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;3;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;4;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;5;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;6;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;7;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;8;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;9;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;10;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;11;2018;0;0;1340141;5413
910;1;Бобриковский горизонт;12;2018;0;0;1340141;5413
918;1;Бобриковский горизонт;1;2018;0;0;107009;2072
918;1;Бобриковский горизонт;2;2018;0;0;107009;2072
918;1;Бобриковский горизонт;3;2018;0;0;107009;2072
918;1;Бобриковский горизонт;4;2018;0;0;107009;2072
918;1;Бобриковский горизонт;5;2018;0;0;107009;2072
918;1;Бобриковский горизонт;6;2018;0;0;107009;2072
918;1;Бобриковский горизонт;7;2018;0;0;107009;2072
918;1;Бобриковский горизонт;8;2018;0;0;107009;2072
918;1;Бобриковский горизонт;9;2018;0;0;107009;2072
918;1;Бобриковский горизонт;10;2018;0;0;107009;2072
918;1;Бобриковский горизонт;11;2018;0;0;107009;2072
918;1;Бобриковский горизонт;12;2018;0;0;107009;2072
927;1;Бобриковский горизонт;1;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;2;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;3;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;4;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;5;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;6;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;7;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;8;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;9;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;10;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;11;2018;0;0;1289615;6417
927;1;Бобриковский горизонт;12;2018;0;0;1289615;6417
791;1;Бобриковский горизонт;1;2018;0;0;189692;3769
791;1;Бобриковский горизонт;2;2018;0;0;189692;3769
791;1;Бобриковский горизонт;3;2018;0;0;189692;3769
791;1;Бобриковский горизонт;4;2018;0;0;189692;3769
791;1;Бобриковский горизонт;5;2018;0;0;189692;3769
791;1;Бобриковский горизонт;6;2018;0;0;189692;3769
791;1;Бобриковский горизонт;7;2018;0;0;189692;3769
791;1;Бобриковский горизонт;8;2018;0;0;189692;3769
791;1;Бобриковский горизонт;9;2018;0;0;189692;3769
791;1;Бобриковский горизонт;10;2018;0;0;189692;3769
791;1;Бобриковский горизонт;11;2018;0;0;189692;3769
791;1;Бобриковский горизонт;12;2018;0;0;189692;3769
797;1;Бобриковский горизонт;1;2018;0;0;126926;3805
797;1;Бобриковский горизонт;2;2018;0;0;126926;3805
797;1;Бобриковский горизонт;3;2018;0;0;126926;3805
797;1;Бобриковский горизонт;4;2018;0;0;126926;3805
797;1;Бобриковский горизонт;5;2018;0;0;126926;3805
797;1;Бобриковский горизонт;6;2018;0;0;126926;3805
797;1;Бобриковский горизонт;7;2018;0;0;126926;3805
797;1;Бобриковский горизонт;8;2018;0;0;126926;3805
797;1;Бобриковский горизонт;9;2018;0;0;126926;3805
797;1;Бобриковский горизонт;10;2018;0;0;126926;3805
797;1;Бобриковский горизонт;11;2018;0;0;126926;3805
797;1;Бобриковский горизонт;12;2018;0;0;126926;3805
756;1;Бобриковский горизонт;1;2018;0;0;54047;2725
756;1;Бобриковский горизонт;2;2018;0;0;54047;2725
756;1;Бобриковский горизонт;3;2018;0;0;54047;2725
756;1;Бобриковский горизонт;4;2018;0;0;54047;2725
756;1;Бобриковский горизонт;5;2018;0;0;54047;2725
756;1;Бобриковский горизонт;6;2018;0;0;54047;2725
756;1;Бобриковский горизонт;7;2018;0;0;54047;2725
756;1;Бобриковский горизонт;8;2018;0;0;54047;2725
756;1;Бобриковский горизонт;9;2018;0;0;54047;2725
756;1;Бобриковский горизонт;10;2018;0;0;54047;2725
756;1;Бобриковский горизонт;11;2018;0;0;54047;2725
756;1;Бобриковский горизонт;12;2018;0;0;54047;2725
704;1;Турнейский пласт Т1;1;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;2;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;3;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;4;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;5;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;6;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;7;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;8;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;9;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;10;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;11;2018;0;0;98525;4308
704;1;Турнейский пласт Т1;12;2018;0;0;98525;4308
726;1;Турнейский пласт Т1;1;2018;656;21;116037;5749
726;1;Турнейский пласт Т1;2;2018;593;21;116630;5777
726;1;Турнейский пласт Т1;3;2018;660;21;117290;5808
726;1;Турнейский пласт Т1;4;2018;648;22;117938;5838
726;1;Турнейский пласт Т1;5;2018;655;21;118593;5869
726;1;Турнейский пласт Т1;6;2018;634;21;119227;5899
726;1;Турнейский пласт Т1;7;2018;835;27;120062;5930
726;1;Турнейский пласт Т1;8;2018;654;21;120716;5961
726;1;Турнейский пласт Т1;9;2018;634;21;121350;5991
726;1;Турнейский пласт Т1;10;2018;595;22;121945;6018
726;1;Турнейский пласт Т1;11;2018;501;21;122446;6042
726;1;Турнейский пласт Т1;12;2018;651;21;123097;6073
764;1;Турнейский пласт Т1;1;2018;375;12;161020;7473
764;1;Турнейский пласт Т1;2;2018;339;12;161359;7501
764;1;Турнейский пласт Т1;3;2018;377;12;161736;7532
764;1;Турнейский пласт Т1;4;2018;370;12;162106;7562
764;1;Турнейский пласт Т1;5;2018;374;12;162480;7593
764;1;Турнейский пласт Т1;6;2018;362;12;162842;7623
764;1;Турнейский пласт Т1;7;2018;459;15;163301;7654
764;1;Турнейский пласт Т1;8;2018;48;12;163349;7658
764;1;Турнейский пласт Т1;9;2018;362;12;163711;7688
764;1;Турнейский пласт Т1;10;2018;397;13;164108;7719
764;1;Турнейский пласт Т1;11;2018;376;13;164484;7749
764;1;Турнейский пласт Т1;12;2018;616;20;165100;7780
769;1;Турнейский пласт Т1;1;2018;531;17;94365;4240
769;1;Турнейский пласт Т1;2;2018;480;17;94845;4268
769;1;Турнейский пласт Т1;3;2018;534;17;95379;4299
769;1;Турнейский пласт Т1;4;2018;524;17;95903;4329
769;1;Турнейский пласт Т1;5;2018;530;17;96433;4360
769;1;Турнейский пласт Т1;6;2018;514;17;96947;4390
769;1;Турнейский пласт Т1;7;2018;598;19;97545;4421
769;1;Турнейский пласт Т1;8;2018;585;19;98130;4452
769;1;Турнейский пласт Т1;9;2018;513;17;98643;4482
769;1;Турнейский пласт Т1;10;2018;563;18;99206;4513
769;1;Турнейский пласт Т1;11;2018;532;18;99738;4543
769;1;Турнейский пласт Т1;12;2018;547;18;100285;4574
909;1;Турнейский пласт Т1;1;2018;1062;34;215963;5868
909;1;Турнейский пласт Т1;2;2018;961;34;216924;5896
909;1;Турнейский пласт Т1;3;2018;69;35;216993;5898
909;1;Турнейский пласт Т1;4;2018;943;35;217936;5925
909;1;Турнейский пласт Т1;5;2018;1061;34;218997;5956
909;1;Турнейский пласт Т1;6;2018;1027;34;220024;5986
909;1;Турнейский пласт Т1;7;2018;1044;34;221068;6017
909;1;Турнейский пласт Т1;8;2018;1059;34;222127;6048
909;1;Турнейский пласт Т1;9;2018;1028;34;223155;6078
909;1;Турнейский пласт Т1;10;2018;1127;36;224282;6109
909;1;Турнейский пласт Т1;11;2018;1063;35;225345;6139
909;1;Турнейский пласт Т1;12;2018;1095;35;226440;6170
912;1;Турнейский пласт Т1;1;2018;624;20;64648;3044
912;1;Турнейский пласт Т1;2;2018;565;20;65213;3072
912;1;Турнейский пласт Т1;3;2018;629;20;65842;3103
912;1;Турнейский пласт Т1;4;2018;617;21;66459;3133
912;1;Турнейский пласт Т1;5;2018;624;20;67083;3164
912;1;Турнейский пласт Т1;6;2018;604;20;67687;3194
912;1;Турнейский пласт Т1;7;2018;184;18;67871;3204
912;1;Турнейский пласт Т1;8;2018;623;20;68494;3235
912;1;Турнейский пласт Т1;9;2018;604;20;69098;3265
912;1;Турнейский пласт Т1;10;2018;662;21;69760;3296
912;1;Турнейский пласт Т1;11;2018;626;21;70386;3326
912;1;Турнейский пласт Т1;12;2018;644;21;71030;3357
760;1;Турнейский пласт Т1;1;2018;718;23;142432;7478
760;1;Турнейский пласт Т1;2;2018;649;23;143081;7506
760;1;Турнейский пласт Т1;3;2018;723;23;143804;7537
760;1;Турнейский пласт Т1;4;2018;709;24;144513;7567
760;1;Турнейский пласт Т1;5;2018;717;23;145230;7598
760;1;Турнейский пласт Т1;6;2018;695;23;145925;7628
760;1;Турнейский пласт Т1;7;2018;891;29;146816;7659
760;1;Турнейский пласт Т1;8;2018;997;32;147813;7690
760;1;Турнейский пласт Т1;9;2018;694;23;148507;7720
760;1;Турнейский пласт Т1;10;2018;538;25;149045;7742
760;1;Турнейский пласт Т1;11;2018;690;23;149735;7772
760;1;Турнейский пласт Т1;12;2018;368;23;150103;7788
779;1;Турнейский пласт Т1;1;2018;930;30;288236;8917
779;1;Турнейский пласт Т1;2;2018;840;30;289076;8945
779;1;Турнейский пласт Т1;3;2018;930;30;290006;8976
779;1;Турнейский пласт Т1;4;2018;901;30;290907;9006
779;1;Турнейский пласт Т1;5;2018;930;30;291837;9037
779;1;Турнейский пласт Т1;6;2018;900;30;292737;9067
779;1;Турнейский пласт Т1;7;2018;930;83;293667;9079
779;1;Турнейский пласт Т1;8;2018;930;30;294597;9110
779;1;Турнейский пласт Т1;9;2018;900;30;295497;9140
779;1;Турнейский пласт Т1;10;2018;930;30;296427;9171
779;1;Турнейский пласт Т1;11;2018;900;30;297327;9201
779;1;Турнейский пласт Т1;12;2018;930;30;298257;9232
723;1;Турнейский пласт Т1;1;2018;718;23;127718;5535
723;1;Турнейский пласт Т1;2;2018;649;23;128367;5563
723;1;Турнейский пласт Т1;3;2018;1689;54;130056;5594
723;1;Турнейский пласт Т1;4;2018;709;24;130765;5624
723;1;Турнейский пласт Т1;5;2018;717;23;131482;5655
723;1;Турнейский пласт Т1;6;2018;695;23;132177;5685
723;1;Турнейский пласт Т1;7;2018;689;22;132866;5716
723;1;Турнейский пласт Т1;8;2018;716;23;133582;5747
723;1;Турнейский пласт Т1;9;2018;694;23;134276;5777
723;1;Турнейский пласт Т1;10;2018;762;25;135038;5808
723;1;Турнейский пласт Т1;11;2018;720;24;135758;5838
723;1;Турнейский пласт Т1;12;2018;741;24;136499;5869
724;1;Турнейский пласт Т1;1;2018;593;19;125720;6239
